label,source,sentence
joy,artificial_sentences,` I was so pleased she lived until just after Sam was born .
joy,tweets,White wine reminds me of vinegar
joy,tweets,phone was acting crazy today so i missed all my tweeties' updates  but i fixed it
joy,tweets,"demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!"
joy,tweets,Thank you!  And I hope karma beats those fuckers into the ground.
joy,tweets,using her mother's death to make 💰 #pathetic #sad
joy,tweets,"I am sorry I never got back to you about going to Vegas this weekend, when you asked me forever ago.  Have fun and good luck!!!"
joy,tweets,this one was Apples attempt to make muslims happy 🕋
joy,tweets,"Apparently TV could not be fixed  On the plus side, we are being refunded the cost of it and can buy a new one."
joy,fairytale_sentences,"But presently they made it up again, and trotted away together, singing--"
joy,tweets,&quot;leave the pieces&quot; - the wreckers... hmm
joy,tweets,has just discovered a great site!
joy,tweets,finally leavin tha studio.Made some really really good music! Very pleased wit tha turnout  !
joy,tweets,In a Drill Sergeant's voice: everybody wake the fuck UP!!! *flicks on everyone's lights* it's 500 est rise and shine beetches!! Lol JK
joy,tweets,"Woop, have just bought the Elliot Minor album on itunes. Its finally working for me!!"
joy,tweets,"Yes, you really should!"
joy,tweets,LOL! Let's find something quickly.
joy,tweets,"is HOT. Just done some late spring cleaning! About to settle down with a book i can barely read, left my glasses at my mums"
joy,tweets,"Wow! Up, coffee in hand and already outside.  So peaceful on Sunday mornings."
joy,tweets,The #most wasteful day is a #day without
joy,tweets,So my first aid shift started out with some excitement but now it's kinda died down...  I wish I could do this more often!
joy,tweets,lol yeah I guess you have a point
joy,tweets,RT  : Another 30-something Trumper with a thin resume and a big head and the backing of President Bannon.  Sad!!!
joy,tweets,THAT was a GREAT AMP JOKE.. Thanks for sharing
joy,tweets,"aww, &lt;3 why thank youu."
joy,tweets,#chirp look out for them Cars coming from the Wesszzz
joy,tweets,"thankyou very much, you rock!"
joy,tweets,On our way to take photos at the park
joy,tweets,"RT  : Wait, so all the bigots ; xenophobe's want to boycott Hawaii? RT if you just found your next vacation destination. Don't #B…"
joy,tweets,The fans have found you!!
joy,tweets,Switching my hoes like my flow 😎
joy,tweets,"leaving work, going to crystal to search for her license, picking her and bia up, then heading to vegas. ugh i'm tired already"
joy,tweets,im going to my inlaws tonight.  hopefully my new niece will be there!  who needs kids when my inlaws have them all for me!
joy,tweets,Congrats to Dave ; Anna! Surprise proposal at the Enzian Theater in Orlando
joy,tweets,arre seriously! They shud take his sperm nd clone him into 23 yr old single guys
joy,emotional_events,Someone (a boy) paid special attention to me.
joy,tweets,i dont know u but heeeeeeey  my name is shannn *extends hand* put er there. where u from?
joy,tweets,2am feedings for the baby are fun when he is all smiles and coos
joy,tweets,"looong day! 8 houuurs of work, then a 5 minute shower, then back out with shane, and now here  man, i can hear my bed calllling a bunch!"
joy,tweets,"Lol  grey skies as far as the eye can see, which is about 20 yards"
joy,tweets,"just watched Star Trek.. I liked it  I'm making my mother a card and listening to some tunage, Copeland to be exact ;]"
joy,tweets,Watching one of my fav movies Sparkle  + go get food later!
joy,tweets,6th street was amazing this weekend!!! The wedding was fantastic.. but im really really tired at work from the long eventful weekend
joy,tweets,My favourite TV show when i was a kid was.. Bananas In Pyjamas and Teletubbies.  lol Luckyy youuuu going to a JB concert! haha.
joy,tweets,We need men to give their input too so I'll fill u in on the time very soon
joy,tweets,Just had the best shower ever  Still completely deaf in one ear but kinda getting used to it now!! Gonna watch 'the women' now!
joy,tweets,"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!"
joy,tweets,In two months i will have something of the kinf of prom  and i'm really excited! and you haven't any contact to her?
joy,tweets,"That's cause Ovie is the one man team and when they show Pens highlights, it's the whole because we have more than 1 superstar"
joy,tweets,watchin family guy
joy,tweets,Cool show last night had me in fits
joy,tweets,"i wish i could sat but thats a super busy day  sunday perhaps? playing football in dolores park too, youre welcome to come hang!"
joy,tweets,RT  :       I want to know is are calls at Mar-a-swampgo monitored ; why does he still have his cell?
joy,tweets,"hahah, you own lab.hr  I own lab.ba, seems that we think in similar ways"
joy,fairytale_sentences,"One never forgets a feast like that, however old one may grow, said grandfather."
joy,tweets,Rojo is so bad it's hilarious.
joy,tweets,"yesterday was fun.. 1st concert of the year [i know, i'm late xD].. buena vista social club live FOR FREE.."
joy,tweets,hahaha im listening to SHES A LADY! haha ily FTSK    xx
joy,fairytale_sentences,It is beautiful to observe how wisely nature orders these things.
joy,emotional_events,When the contract about my shop was signed.
joy,tweets,i egg him on and he cracks me up. (which isn't over-easy since i'm so hard-boiled…i scrambled for that last one.)
joy,artificial_sentences,You ca n't get very excited when she brings home half-price loo rolls and stale cough sweets .
joy,fairytale_sentences,"I will stay with you, my dear creature, said the little boy."
joy,tweets,I'm a good girl...ALL work is done
joy,fairytale_sentences,"When the king came and saw this, he was greatly astonished and pleased; but his heart grew still more greedy of gain, and he shut up the poor miller""s daughter again with a fresh task."
joy,tweets,well then you can do what you want and not what visitors want you to find out : can be a +
joy,tweets,"RT  : In Washington, budgets often correspond to vision, and the president's vision reflected in the proposed EPA budget is reckl…"
joy,tweets,the Christmas episode genuinely had me in tears of laughter
joy,tweets,iknowww! Not many people know about it tho. So I like to keep it my little secret
joy,tweets,is about to eat a hot link torta!!
joy,tweets,"Rest earlier is good for your health. So, I say good nite to you all!"
joy,emotional_events,When I passed the TOEFEL with very good marks.
joy,tweets,"i am boooooooored, theres nowhere to go"
joy,tweets,i'm playing good because i'm a big baby
joy,tweets,"Dear Daniel, good news from Nintendo! They want you as a potential Lotchecktester! Hoffentlich wirds was mit der Stelle"
joy,tweets,"now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is"
joy,tweets,Welcoming cimmarongirl  I'm so proud!
joy,tweets,"He has no idea what arts and humanities r he has bad tastes,manners, understanding of history unless it's his story👐"
joy,tweets,"yeah I've been there, my son is two so we go to only the kid friendly places now;) congrats on the baby!"
joy,tweets,This is the earliest I've been up for ages! Body is crying to go back to sleep... Must resist! A shower should do the trick
joy,tweets,White House: Trump paid $38 million in income tax in 2005 - CNN most corrupt #potus45 EVER!#sad  #TrumpsTaxReturns
joy,tweets,you got my vote hottest guy of the yearrrr
joy,tweets,"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace"
joy,tweets,I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO
joy,tweets,did he ask for your Twitter ID? Your sun sign?
joy,fairytale_sentences,"No one could be happier than we should be."""
joy,tweets,Who's going out tonight? I want to go out  xxx
joy,tweets,"I promise to post new mini magical village today, the weather is perfect for it   See preview here:"
joy,tweets,wow thanks for saying that man! I'd love to illustrate children's books!
joy,tweets,have a good day!
joy,tweets,Had a blood test today.   Wasn't too bad really. Needed to dash 2 Starbucks after to revive my spirits with a nice Iced latte ; a bun.Yum!
joy,tweets,"good girl, sarah. now we've got ourselves a club"
joy,emotional_events,When I was appointed to position of trust in a group set up to change the working environment.
joy,tweets,home! tonight was so much fun! goodnight twitterbugs!
joy,tweets,i bet dat dog eating name brand cheerios. cant relate. i eat cheery O's
joy,tweets,we are all so proud of you! I am seriously thinking of joining you next year. Got to get training
joy,emotional_events,After I saw my family and good friends back after staying one year in a foreign country.
joy,tweets,Well tell me what fashion tips you need and I'm your woman  hehehe
joy,emotional_events,When I saw my name in the newspaper and I knew that I entered at the University.
joy,emotional_events,When I met again a great friend and talked a little while with him. When I see again another I miss.
joy,tweets,how was bamboozle? i wish i could've gone. ;; have you worked with laurie ann gibson? she told me you guys worked together
joy,tweets,have fun
joy,tweets,"#SanctuarySunday   it's our mission to make #Sanctuary a trending topic for the day, lots of people on board for it...join in"
joy,emotional_events,When I got a message that I was employed as a nurse at a kindergarten.
joy,emotional_events,An invitation to spend 5 days at the seaside with all expenses paid.
joy,tweets,did you really just call me Ma'am...wow that was the reality check of the day  lol
joy,tweets,Just recollecting my jog this a.m. - almost perfect except unkown type hanging out by my vehicle.  Too much mental noise- only 6 mile jog
joy,tweets,Don't remember installing phpMyAdmin on this dev machine but happy to type host/phpmyadmin ; find it there!  (didn't use xampp) #senility
joy,tweets,Happy Star Wars Day - May the 4th be with you
joy,fairytale_sentences,"Good day, Hans.
joy	fairytale_sentences	What good thing do you bring?"
joy,tweets,haha we had balcony seats  not that great. there's a giant dragon thing that has glowing red eyes and moves its wings!
joy,fairytale_sentences,"He laid the bread near him, sewed on, and in his joy, made bigger and bigger stitches."
joy,tweets,I have been awarded my first ever credit card
joy,tweets,Night all!! i'm trying to get to bed early for once...well as early as 1:40 can be for a normal person...
joy,tweets,glad u could check in with us today. keep in touch.
joy,tweets,"exercise is what u make of it. Walk, run, bike, blade, skate, surf, JUST DO IT  feels gooooooood"
joy,tweets,Awaiting to watch lfctv @ 10am  liverpool vs newcastle game from yesterday!
joy,fairytale_sentences,"Well, father, he replied, ""I am quite willing to learn something-- indeed, if it could but be managed, I should like to learn how to shudder."
joy,tweets,"I had recommended Harney ; Sons ( from where I order much of my tea, I think."
joy,tweets,Happy Birthday Dork!! Lots of love for you today!!!  I wish I was there so I could buy you a drink   Make it a great night!
joy,tweets,such a fun night with Bekah just talkin and stuff. Wuv her
joy,tweets,RT  : Man carries stranded Benguela #Dolphinback out to the Sea.#Karma Jackpot!#TuesdayMotivationvia  ://t.co/l…
joy,tweets,he chirp
joy,tweets,RT  : 9th Circuit Judge: “It does no credit to the arguments of the parties to impugn the motives or the competence of membe…
