label,source,sentence
surprise,tweets,the vid-link is not working  but snatched some people to follow off your list ;P
surprise,tweets,Boy is going to a movie. I wish I didn't feel like shit.
surprise,tweets,he was a very tallented man so its fitting wish I was closer to see it myself
surprise,tweets,"moshing to fall out boy, and confetti bears are falling from the sky"
surprise,tweets,The &quot;shhh..&quot; stuff is finally all done!
surprise,fairytale_sentences,Now the good God has taken him to Himself!
surprise,tweets,Why thank you... Us Mami's are bringin' sexy back...
surprise,artificial_sentences,"His voice was as sensual as raw silk , but when he saw her bewilderment his eyes drifted over to Mandy 's table ."
surprise,tweets,"We don't really offer that service as we're web/graphic designers and not desktop publishers. So, I thought maybe you could help?"
surprise,tweets,the new song with cobra starship is amazing!!
surprise,tweets,Trying to figure out this thing...it's not going well
surprise,tweets,hungover.........still in bed!!!! duvet day 2day me thinks  ooh may start desperate housewives or watch new dvds off richard xx
surprise,fairytale_sentences,Well I never did!
surprise,tweets,Select Yums tees on sale! Bird Walk and SODMG are sold out though
surprise,tweets,"Missed all your tweets again Joe, damn that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  xx"
surprise,fairytale_sentences,"Then he got hold of the fur and tore it off, and her golden hair and beautiful form were seen, and she could no longer hide herself: so she washed the soot and ashes from her face, and showed herself to be the most beautiful princess upon the face of the earth."
surprise,fairytale_sentences,"As he took up the golden saddle the groom awoke and cried out so loud, that all the guards ran in and took him prisoner, and in the morning he was again brought before the court to be judged, and was sentenced to die."
surprise,fairytale_sentences,"Then he took him out, and sat down by the fire and laid him on his breast and rubbed his arms that the blood might circulate again."
surprise,tweets,no decleration yet but crazy ass Koreans aren't playing nice anymore  what do u thinks next? I'm thinking war
surprise,tweets,"yes i do, how can I not?"
surprise,tweets,Omg. That's all I can say
surprise,tweets,"wow, I see a Mr.B obsession in you!!"
surprise,fairytale_sentences,"The second came soon afterwards, thinking only of how she might get a feather for herself, but she had scarcely touched her sister than she was held fast."
surprise,tweets,why did I ever delete my twitter?
surprise,tweets,"Thanks mate, just came on board here at Twitter ...  .. tweet up sounds great.."
surprise,tweets,"Always I listen that song I start crying, It makes me remember moments with my friends at primary school"
surprise,fairytale_sentences,"What is it that you will not do?"""
surprise,tweets,"ha ha...just found a new cocktail: Dances with Wenches (Cranberry Juice, Spiced Rum), sounds nice but I don't have any cranberry juice"
surprise,tweets,"Pizza arrived but driver didn't have change for a $50, guess thats why they deliver Pizza, too stupid to give change. Still got Pizza"
surprise,tweets,"Thats smack in the middle of exams, I'll mention it to some of the guys though"
surprise,tweets,thanx 4 thee follow
surprise,fairytale_sentences,"What does this mean? thought the tree, ""what am I to do here?"
surprise,fairytale_sentences,"Money enough, replied he, ""but your balls are not quite round."""
surprise,fairytale_sentences,Goodness me! where am I? said he.
surprise,fairytale_sentences,"And now he was off again with his crooked devils, and they went to Hohenfuert and pulled up a hop-pole, and with it went to Heaven and began to thrust the pole against it, and Heaven began to crack."
surprise,tweets,Apparently its Star Wars Day today - so May the 4th be with you
surprise,tweets,"And I end up in privilege... Oh well, at least I met a cute engineer"
surprise,artificial_sentences,"Joan 's great skill , then as now , was to be completely nonplussed by anything Richard did ."
surprise,tweets,morrrning. time for school. (: time to learn!
surprise,tweets,dude you didn't even say bye
surprise,tweets,"Playin City of Villains, wishin my buddies were playin with me....."
surprise,artificial_sentences,"Martha replied , and left her twin sister blinking in astonishment at a possibility that had n't occurred to her before , but which was now enticingly attractive ."
surprise,fairytale_sentences,A jewel! cried the naturalist.
surprise,tweets,pansy  wtf codeh?!
surprise,tweets,plz dont fall in love with tokyo and never come home
surprise,tweets,"I love how Alex Pardee colours his picturs, so differnt"
surprise,tweets,Wow the  vicodin must have worked I over slept... Better get updating BJADAY.com or I will not have a job
surprise,fairytale_sentences,"At last the rope gave way with such a sudden jerk that it nearly pulled his teeth out, and quite knocked him over backwards."
surprise,tweets,"seriously underrated.. 'porridge', the best breakfast in the world... ever. doesn't need to be gloopy, as long as it is made just right"
surprise,tweets,no I wish. Just a van that comes round. We missed him
surprise,tweets,LOL have whoopi? Who are u Chuck Woolery?
surprise,tweets,listening to music!! my phone just died on me  !! Can't find my charger... my brother needs 2 stop taking mine without asking!!
surprise,fairytale_sentences,I have never seen it in print.
surprise,tweets,stood for 4 hours in heels. all for looks and to b able to look over tall people.
surprise,tweets,"I want to see Terminator, but everyone's already seen it"
surprise,tweets,"Just figured out why only strong guys are supposed to put heavy things on top shelves, ouch!"
surprise,fairytale_sentences,"Tommy Brock? how many, Cousin Benjamin?"
surprise,fairytale_sentences,"She did not know what that was, she thought and thought, but she could not find out, she opened her riddle-books, but it was not in them---in short, her wisdom was at an end."
surprise,tweets,what about sauce? Huh? I'm going to california tomorrow morning
surprise,fairytale_sentences,"Oh, yes, said the doctor, ""that is soon managed."""
surprise,tweets,"18.42 recalling the events of a great wk/end - Star Trek movie is fantastic, Zach Quinto is hot! Study, shopping;dinner, life is perfect"
surprise,fairytale_sentences,"I have never seen greater beauties, even in the royal stables, exclaimed the beetle, who was now resting himself."
surprise,artificial_sentences,"Utterly flabbergasted , Leith began to realise that he was accusing her of announcing their ` engagement "" to all and sundry ."
surprise,fairytale_sentences,What are you saying?
surprise,tweets,when i told my mom &quot;can we watch up?&quot; she said &quot;OK&quot;. little did i know she thought i asked &quot;what's up?&quot; looks like i have a free friday.
surprise,fairytale_sentences,"The King said, ""Ah, heavens! what is this?"
surprise,tweets,there's relisting fees when you don't complete a sale?  that sucks!
surprise,tweets,recapping on britains got talent. britain seems more talented than america
surprise,tweets,working my way through a Myst maze while my video exports
surprise,fairytale_sentences,"It was the bird's heart; he was not really dead, only benumbed with the cold, and the warmth had restored him to life."
surprise,tweets,Just found out that they are running a lil behind.
surprise,tweets,WHAT! I was only gone for 30 minutes and you're already showing boobage without me?
surprise,tweets,on air celebrating? ur mum is there? Not working la. Starbucks alone. My mum is in hometown. So had a delay till next week
surprise,tweets,- LOL  why are they drumming there?
surprise,artificial_sentences,We write to express astonishment at the standard of writing that has featured in much of your pre-election coverage .
surprise,tweets,imagine i would say&quot;bitch!&quot; lol if i were ma d! haha but im not cuz ur cool
surprise,tweets,i sent one abrams  and it was all surrounded with weather
surprise,tweets,Happy Star Wars Day? OHHHH...now I get it. May the 4th be with you.  love it. (and mondays). (sorry again) #starwarsday
surprise,tweets,..dat dude look crazy w/ dat hair on his face lmao ..stop it!! ..the old wrestlers went to TNA  thanks Vince ..these dudes are clowns lol
surprise,tweets,"chaof anh. chaof cacs chij cacs mowj cacs thims.di`.hoj hangf thaan thik gaanf xa thoong gia cuoois phoosm,hic! gio moi nhan ra ko co VK"
surprise,artificial_sentences,"The boy bowed again , enjoying her astonishment in the same way he had enjoyed the applause of the T'ang earlier that day when he had played Tsu Tiao ."
surprise,tweets,Was going to Grandpa's place for lunch to celebrate his 88th.  Just found out it's changed to a Chinese buffet  Bringing Gas-x!
surprise,tweets,Watir in ???????
surprise,tweets,I was awake until 12:45am then my mum turned the internet off so i couldnt watch the   live chat i was ccrying i was sad
surprise,tweets,look at you!!! Chatting with the stars!!! WTG
surprise,fairytale_sentences,"Why are you lying up there?
joy	fairytale_sentences	The woman received them both very kindly, laid the cloth on a large table, and placed before them a dish of porridge.
sadness	fairytale_sentences	Now Little Claus did not relish the porridge at all, so he trod with his foot on the sack under the table, and the dry skin squeaked quite loud.
surprise	fairytale_sentences	Hallo! what have you got in your sack!"" asked the farmer."
